,b_num,b_size_max,b_size_mean,b_size_min,b_size_std,b_size_sum,b_time_max,b_time_mean,b_time_min,b_time_std,class,f_num,f_size_max,f_size_mean,f_size_min,f_size_std,f_size_sum,f_time_max,f_time_mean,f_time_min,f_time_std,f_ttl_mean,t_num,t_size_max,t_size_mean,t_size_min,t_size_var
87,7,1744,532.142857143,60,726.303065433,3725,10.0058851242,1.69202466806,0.000252962112427,4.07309438528,1,10,275,90.7,54,75.7540611306,907,9.9645409584,1.14244776302,0.000231981277466,3.30852204021,64.0,17,1744,272.470588235,54,251197.389706
88,44,2100,183.636363636,66,365.330375548,8080,45.1679260731,21.032262536,5.96046447754e-06,22.6185943189,1,49,866,135.06122449,54,191.599670338,6618,45.168033123,18.8430580199,2.86102294922e-06,22.3439888153,64.0,93,2100,158.043010753,54,82128.8242169
89,8,2086,1020.5,60,766.549784051,8164,0.0762150287628,0.0219218730927,0.000247001647949,0.0366812306147,1,11,276,87.4545454545,54,72.9717255331,962,11.3767969608,1.16597049236,0.000119924545288,3.58799831834,64.0,19,2086,480.315789474,54,455476.116959
90,8,2086,1020.5,60,766.549784051,8164,0.0885729789734,0.0245505741664,0.000246047973633,0.041241588035,1,11,276,87.4545454545,54,72.9717255331,962,11.3451340199,1.16598229408,0.000238180160522,3.57693852585,64.0,19,2086,480.315789474,54,455476.116959
91,8,2086,1020.5,60,766.549784051,8164,0.0717120170593,0.0207917009081,0.00025486946106,0.0347293072754,1,11,276,87.4545454545,54,72.9717255331,962,11.341383934,1.16144208908,0.000255107879639,3.57712741411,64.0,19,2086,480.315789474,54,455476.116959
92,6,2774,1342.66666667,60,1343.1751437,8056,0.0804080963135,0.031996011734,0.000249862670898,0.0433541573192,1,9,276,94.8888888889,54,79.461381256,854,11.3216028214,1.45182985067,0.000200033187866,3.98828894797,64.0,15,2774,594.0,54,1048294.85714
93,17,2762,861.882352941,66,869.385694208,14652,29.9999001026,1.89221718907,4.05311584473e-06,7.49543861703,1,17,559,122.352941176,66,128.140031399,2080,29.9999711514,1.89225275815,0.000149011611938,7.49544847003,64.0,34,2762,492.117647059,66,515294.046346
94,9,1414,913.111111111,60,624.067393084,8218,0.0835409164429,0.0211633741856,0.000243186950684,0.0384162368596,1,12,276,84.6666666667,54,70.2428687203,1016,39.4780681133,3.61582474275,0.000164985656738,11.8942481868,64.0,21,1414,439.714285714,54,334980.114286
95,6,3446,1342.66666667,60,1472.98590172,8056,0.0756099224091,0.0302757740021,0.000243902206421,0.0402100772642,1,9,276,94.8888888889,54,79.461381256,854,39.505959034,4.97172048688,0.000140905380249,13.9540109305,64.0,15,3446,594.0,54,1178854.85714
96,8,2086,1020.5,60,766.549784051,8164,0.0770418643951,0.0221754142216,0.000205039978027,0.0371949253034,1,11,276,87.4545454545,54,72.9717255331,962,39.4942169189,3.97737729549,0.000182867050171,12.4794248819,64.0,19,2086,480.315789474,54,455476.116959
97,7,2774,1158.57142857,60,1198.34481086,8110,0.0765309333801,0.0259923537572,0.000249147415161,0.039023474418,1,10,276,90.8,54,76.024557436,908,39.4948070049,4.41936445236,0.000241041183472,13.153369742,64.0,17,2774,530.470588235,54,835179.764706
98,15,2762,582.8,66,890.377945433,8742,45.1547138691,21.568976215,2.71797180176e-05,22.6415629701,1,18,1033,137.833333333,54,230.739539945,2481,45.128041029,17.7666086449,8.82148742676e-06,22.0870441926,64.0,33,2762,340.090909091,54,425746.085227
99,399,4110,1170.42105263,66,939.497456362,466998,17.2578830719,0.0678061558374,2.14576721191e-06,0.885072129809,1,315,874,111.968253968,66,110.28309955,35270,17.2916419506,0.0858157797224,5.96046447754e-06,0.998051176597,64.0,714,4110,703.456582633,66,774650.125041
0,1061,2765,228.079170594,66,401.271172779,241992,45.0873301029,0.234030528114,1.90734863281e-06,3.12008052896,0,1037,328,121.87656702,66,34.4303645139,126386,45.0879991055,0.239452800235,5.00679016113e-06,3.15592690719,64.0,2098,2765,175.585319352,66,84798.6891883
1,21,271,98.8095238095,66,58.4915541319,2075,45.1718261242,12.0094245434,1.90734863281e-06,19.8499746417,0,17,583,139.176470588,66,152.824341686,2366,45.1720449924,15.0118249357,0.000207185745239,21.2377960287,64.0,38,583,116.868421053,66,12362.6578947
2,23,216,88.1304347826,66,36.8020557082,2027,45.147892952,10.9201498573,4.05311584473e-06,19.2062874098,0,21,1406,212.285714286,66,348.897569905,4458,45.1479949951,12.0122338414,4.05311584473e-06,19.8475069938,64.0,44,1406,147.386363636,66,61246.4286469
3,19,1466,323.842105263,66,501.057577436,6153,45.1681339741,13.3458586666,3.09944152832e-06,20.5386403863,0,18,328,103.111111111,66,77.785443133,1856,45.1680710316,14.1311039925,3.09944152832e-06,20.8988417534,64.0,37,1466,216.459459459,66,140896.310811
4,29,463,118.310344828,66,108.42182946,3431,45.104115963,8.61295228345,4.76837158203e-06,17.5232568268,0,25,1414,204.96,66,301.291591873,5124,45.1040058136,10.0484791597,4.05311584473e-06,18.5858182303,64.0,54,1414,158.425925926,66,49218.7019567
5,28,606,122.464285714,66,125.593253576,3429,45.1323828697,8.91327299895,5.00679016113e-06,17.7846197479,0,24,1414,210.75,66,306.347664108,5058,45.1320259571,10.4634326956,2.14576721191e-06,18.8907690757,64.0,52,1414,163.211538462,66,52649.8171192
6,40,2114,223.225,66,452.645357727,8929,45.0888650417,7.53440141067,4.05311584473e-06,16.4168418818,0,35,1414,200.028571429,66,293.228427893,7001,45.0880129337,8.64241303416,3.09944152832e-06,17.3339573403,64.0,75,2114,212.4,66,147622.810811
7,16,216,88.3125,66,40.7524539138,1413,45.16792202,16.0146879991,5.96046447754e-06,21.5912331595,0,17,583,118.647058824,66,129.402444517,2017,45.1680369377,15.0139899999,0.00019097328186,21.2427478164,64.0,33,583,103.939393939,66,9387.99621212
8,16,216,88.3125,66,40.7524539138,1413,45.1599841118,16.014898475,1.50203704834e-05,21.5905377202,0,17,583,118.647058824,66,129.402444517,2017,45.1599459648,15.0141990036,0.00023889541626,21.2416744316,64.0,33,583,103.939393939,66,9387.99621212
9,33,1622,205.787878788,66,357.541672184,6791,45.1481609344,7.51241502911,1.59740447998e-05,16.6205062505,0,26,583,136.846153846,66,135.49928186,3558,45.1480140686,9.61592116356,0.000225067138672,18.323738669,64.0,59,1622,175.406779661,66,79635.7627119
10,117,2383,332.794871795,66,498.76028273,38937,45.1244471073,3.18411802629,2.86102294922e-06,11.286497889,0,86,1414,138.848837209,66,169.052481753,11941,45.123996973,4.34540156477,1.90734863281e-06,13.0113361478,64.0,203,2383,250.630541872,66,164108.966785
11,18,216,85.8333333333,66,38.9543473372,1545,45.1198801994,14.137159067,3.19480895996e-05,20.8762047785,0,17,583,118.647058824,66,129.402444517,2017,45.1199901104,15.0209633857,0.000249862670898,21.2320955732,64.0,35,583,101.771428571,66,8915.59327731
12,20,675,140.45,66,147.617384157,2809,45.1201050282,12.6448321092,6.91413879395e-06,20.1853975697,0,18,671,139.222222222,66,179.18789204,2506,45.1200549603,14.1325178287,0.000120162963867,20.884705474,64.0,38,675,139.868421053,66,25942.7660028
13,27,2114,259.555555556,66,469.114167942,7008,45.0560951233,9.23775616059,1.90734863281e-06,18.0485022818,0,22,580,119.727272727,66,124.232570615,2634,45.0560600758,11.4372693243,4.05311584473e-06,19.5138826053,64.0,49,2114,196.775510204,66,130893.677721
14,16,216,88.3125,66,40.7524539138,1413,45.164003849,16.0148043315,5.96046447754e-06,21.5942571317,0,17,583,118.647058824,66,129.402444517,2017,45.1639828682,15.0139544308,0.000157117843628,21.245834841,64.0,33,583,103.939393939,66,9387.99621212
15,22,271,103.090909091,66,60.5112418449,2268,45.0562298298,11.4379363741,1.4066696167e-05,19.5132175868,0,19,583,132.157894737,66,145.771992112,2511,45.0560591221,13.3462492757,0.000229835510254,20.5178241847,64.0,41,583,116.56097561,66,11699.952439
16,44,1204,172.681818182,66,270.926384297,7598,45.0803849697,5.59355962554,2.09808349609e-05,14.653834636,0,43,1414,616.069767442,66,626.414946735,26491,45.0800490379,5.72676630815,9.53674316406e-07,14.8083652449,64.0,87,1414,391.827586207,66,278048.795509
17,23,271,97.6086956522,66,53.1051607922,2245,45.1279270649,10.9199558605,1.90734863281e-06,19.2024254314,0,20,583,128.8,66,142.530366109,2576,45.1280350685,12.6467063176,3.81469726562e-06,20.1824565887,64.0,43,583,112.11627907,66,10915.1052049
18,23,2114,292.739130435,66,506.287217926,6733,45.0978739262,10.9183025468,5.00679016113e-06,19.2008752303,0,20,461,116.45,66,108.348111003,2329,45.0560340881,12.6422908934,3.09944152832e-06,20.1790730822,64.0,43,2114,210.744186047,66,147492.766334
19,20,271,100.45,66,61.5582522579,2009,45.1400640011,12.6416444151,2.28881835938e-05,20.1815021266,0,16,583,143.75,66,156.630137585,2300,45.139964819,16.0128287951,0.000202178955078,21.5894639716,64.0,36,583,119.694444444,66,13047.418254
20,27,616,120.148148148,66,122.6955907,3244,45.0833671093,9.25728835509,1.90734863281e-06,18.0418809989,0,24,1414,210.75,66,306.347664108,5058,45.0839691162,10.4648169124,1.90734863281e-06,18.8865849528,64.0,51,1414,162.784313725,66,53084.652549
21,28,1623,186.0,66,317.909374461,5208,90.0629169941,8.90486637751,1.4066696167e-05,21.7310866765,0,23,583,146.782608696,66,143.794979215,3376,45.0560691357,10.9287185019,0.000231981277466,19.1937143031,64.0,51,1623,168.31372549,66,64062.1396078
22,16,216,88.3125,66,40.7524539138,1413,45.1278150082,16.0147318045,1.4066696167e-05,21.5910351836,0,17,583,118.647058824,66,129.402444517,2017,45.1280219555,15.0138612539,0.000169992446899,21.242902539,64.0,33,583,103.939393939,66,9387.99621212
23,33,662,123.636363636,66,133.813960917,4080,45.1205551624,7.9222579971,5.00679016113e-06,16.5740654305,0,30,1406,229.833333333,66,328.728279296,6895,45.1199958324,8.74184568997,8.82148742676e-06,17.2256381098,64.0,63,1406,174.206349206,66,62645.5857655
24,16,216,88.3125,66,40.7524539138,1413,45.1558940411,16.0159161409,6.19888305664e-06,21.5916685665,0,17,583,118.647058824,66,129.402444517,2017,45.1560468674,15.0151337534,0.000154972076416,21.2435112045,64.0,33,583,103.939393939,66,9387.99621212
25,31,671,139.612903226,66,149.268142933,4328,45.0678441525,8.01302826405,8.10623168945e-06,17.0581155074,0,24,583,142.75,66,139.584242913,3426,45.0679090023,10.4518031763,0.000167846679688,18.8927455445,64.0,55,671,140.981818182,66,20679.4255892
26,21,271,98.8095238095,66,58.4915541319,2075,45.0559029579,12.0092409968,1.59740447998e-05,19.834938822,0,17,583,139.235294118,66,152.956092316,2367,45.0560090542,15.0115706325,0.000201940536499,21.225680251,64.0,38,583,116.894736842,66,12381.2859175
27,22,2114,303.363636364,66,593.693406963,6674,45.1153590679,11.4370309966,5.96046447754e-06,19.5199095266,0,19,626,128.210526316,66,141.690029033,2436,45.1159441471,13.3432713879,5.00679016113e-06,20.5270123105,64.0,41,2114,222.195121951,66,201901.260976
28,43,2762,939.0,66,884.645799445,40377,10.1036009789,2.75457509359,4.05311584473e-06,4.4675214376,0,38,583,118.526315789,54,134.177521951,4504,10.1040000916,3.1289517815,3.09944152832e-06,4.63449569375,64.0,81,2762,554.086419753,54,588939.379938
29,24,2114,276.458333333,66,497.912160855,6635,45.1241312027,10.444516607,5.00679016113e-06,18.8989821335,0,22,1406,195.136363636,66,332.952920375,4293,45.1240608692,11.4392808619,4.05311584473e-06,19.5228454357,64.0,46,2114,237.565217391,66,180133.317874
30,16,216,88.3125,66,40.7524539138,1413,45.1123058796,16.0173337936,1.78813934326e-05,21.5888494321,0,17,583,118.647058824,66,129.667816543,2017,45.1119470596,15.0163404942,0.000123977661133,21.2358970773,64.0,33,583,103.939393939,66,9422.37121212
31,31,2114,256.580645161,66,520.649195665,7954,45.0704128742,10.3315795342,6.91413879395e-06,18.3796051674,0,27,1414,180.0,66,283.701359775,4860,45.0703499317,11.9210981956,5.00679016113e-06,19.291682783,64.0,58,2114,220.931034483,66,180869.258318
32,16,212,88.0625,66,39.9207026491,1409,45.0997989178,16.0144826094,1.69277191162e-05,21.584179533,0,17,583,110.647058824,66,124.695599951,1881,45.0999209881,15.013806507,0.000166893005371,21.2357545672,64.0,33,583,99.696969697,66,8652.90530303
33,19,398,102.263157895,66,82.6033642745,1943,45.1682488918,13.3441955513,2.21729278564e-05,20.528726835,0,16,583,143.8125,66,156.765310257,2301,45.1679620743,16.0131045341,0.000221967697144,21.5923166827,64.0,35,583,121.257142857,66,14895.4319328
34,23,1466,289.130434783,66,459.879460921,6650,45.0798718929,10.9249258583,2.14576721191e-06,19.2029359579,0,20,365,104.85,66,80.9068827987,2097,45.1159100533,12.6499500024,7.15255737305e-06,20.1866473005,64.0,43,1466,203.418604651,66,122390.915836
35,23,301,100.304347826,66,60.1078082831,2307,45.1358559132,16.0659897761,2.14576721191e-06,21.0312678591,0,21,583,135.285714286,66,141.931724029,2841,45.1663331985,17.6725999475,0.000170946121216,21.4354665164,64.0,44,583,117.0,66,11530.4651163
36,16,216,88.3125,66,40.7524539138,1413,45.1724221706,16.0155478001,4.05311584473e-06,21.5939641406,0,17,583,118.647058824,66,129.402444517,2017,45.1719958782,15.0147641301,0.0001380443573,21.2454726469,64.0,33,583,103.939393939,66,9387.99621212
37,16,216,88.3125,66,40.7524539138,1413,45.1683931351,16.0149372101,1.4066696167e-05,21.5956951357,0,17,583,118.647058824,66,129.402444517,2017,45.1679990292,15.0143271834,0.00018310546875,21.2471040276,64.0,33,583,103.939393939,66,9387.99621212
38,21,2114,308.428571429,66,607.687548945,6477,45.1000778675,12.0112861037,1.81198120117e-05,19.842377675,0,18,380,110.0,66,87.0787338123,1980,45.1000039577,14.1309973072,7.86781311035e-06,20.8795131385,64.0,39,2114,216.846153846,66,207795.080972
39,20,271,100.45,66,61.5582522579,2009,45.1718921661,12.6420187825,1.4066696167e-05,20.1840054724,0,16,583,143.75,66,156.630137585,2300,45.1720421314,16.0132904689,0.00022292137146,21.5925616945,64.0,36,583,119.694444444,66,13047.418254
40,22,216,89.1363636364,66,40.5043154133,1961,45.1001389027,11.4391290574,1.78813934326e-05,19.5157558378,0,20,1406,219.6,66,356.305664165,4392,45.0999619961,12.6433154282,4.05311584473e-06,20.18251305,64.0,42,1406,151.261904762,66,64021.6126597
41,19,1466,323.842105263,66,501.057577436,6153,45.171890974,13.351601892,3.09944152832e-06,20.5412453069,0,18,328,103.111111111,66,77.785443133,1856,45.171998024,14.1372035952,3.09944152832e-06,20.9019756009,64.0,37,1466,216.459459459,66,140896.310811
42,15,216,89.8,66,41.7307697372,1347,45.0740799904,17.1600576469,1.78813934326e-05,21.9193022373,0,17,583,118.647058824,66,129.402444517,2017,45.072067976,15.0147572607,0.000180006027222,21.2331553828,64.0,32,583,105.125,66,9642.9516129
43,22,2814,303.272727273,66,631.471537783,6672,45.1681399345,11.4405971368,2.14576721191e-06,19.5314209598,0,20,431,108.15,66,92.5801359847,2163,45.1679382324,12.6452464179,6.91413879395e-06,20.1965796416,64.0,42,2814,210.357142857,66,217941.259582
44,19,1466,323.0,66,501.006875091,6137,90.0945520401,13.3466524416,1.90734863281e-06,25.688578805,0,20,328,99.0,66,73.4467225452,1980,45.0760200024,12.6443855261,2.86102294922e-06,20.1807626741,64.0,39,1466,208.128205128,66,134461.325236
45,21,271,98.8095238095,66,58.4915541319,2075,45.0961139202,12.0086901426,3.81469726562e-06,19.8441215866,0,17,583,139.176470588,66,152.824341686,2366,45.0959861279,15.0109448731,0.000128984451294,21.2310057966,64.0,38,583,116.868421053,66,12362.6578947
46,16,216,88.3125,66,40.7524539138,1413,45.1618440151,16.0163172086,1.4066696167e-05,21.583153742,0,18,583,117.833333333,66,125.586272198,2121,45.1600310802,14.1324403566,0.000203132629395,20.8867638479,64.0,34,583,103.941176471,66,9103.51158645
47,21,271,98.8095238095,66,58.4915541319,2075,45.0761420727,12.0089583516,1.81198120117e-05,19.8409993291,0,17,583,139.235294118,66,152.956092316,2367,45.0760560036,15.0112854391,0.000171184539795,21.2327322564,64.0,38,583,116.894736842,66,12381.2859175
48,4545,4110,1680.66908691,66,809.138463629,7638641,11.1073310375,0.711287550208,1.90734863281e-06,2.55383261528,0,3843,412,77.3786104606,54,59.5708890126,297366,10.1239778996,0.84127101223,3.09944152832e-06,2.74362312258,64.0,8388,4110,946.114329995,54,994548.879141
49,16,216,88.3125,66,40.7524539138,1413,45.1641900539,16.015913868,1.50203704834e-05,21.5961607418,0,17,583,118.647058824,66,129.402444517,2017,45.1639521122,15.0151512474,0.000196933746338,21.2475873674,64.0,33,583,103.939393939,66,9387.99621212
50,16,216,88.3125,66,40.7524539138,1413,45.1683590412,16.014845864,1.4066696167e-05,21.5912228841,0,17,583,118.647058824,66,129.402444517,2017,45.1680519581,15.0141008794,0.000195026397705,21.2429966787,64.0,33,583,103.939393939,66,9387.99621212
51,20,398,100.45,66,79.2613764041,2009,45.05636096,12.6409886762,1.71661376953e-05,20.1722855577,0,17,583,139.176470588,66,152.824341686,2366,45.0560410023,15.0112975538,0.000169992446899,21.2221102576,64.0,37,583,118.243243243,66,14078.6336336
52,15,216,89.8,66,41.7307697372,1347,45.1398530006,17.1596095051,1.78813934326e-05,21.9268506609,0,17,583,118.647058824,66,129.402444517,2017,45.1400082111,15.0147071183,0.000123977661133,21.2404051784,64.0,32,583,105.125,66,9642.9516129
53,33,947,167.121212121,66,224.320328656,5515,45.068089962,7.51423053443,1.4066696167e-05,16.6148838648,0,28,583,132.25,66,131.515841885,3703,45.0680041313,8.90576188653,0.000158071517944,17.7844916574,64.0,61,947,151.114754098,66,34927.5032787
54,16,216,88.3125,66,40.7524539138,1413,45.1718819141,16.0148011367,1.38282775879e-05,21.5963950245,0,17,583,118.647058824,66,129.402444517,2017,45.1719999313,15.0140927434,0.000164031982422,21.2480147243,64.0,33,583,103.939393939,66,9387.99621212
55,18,398,104.277777778,66,87.0698202293,1877,45.1040630341,14.1294713581,2.69412994385e-05,20.8758192224,0,15,583,149.0,66,160.839760543,2235,45.1040430069,17.1572837148,0.000205993652344,21.9192404814,64.0,33,583,124.606060606,66,15856.7462121
56,39,2114,224.923076923,66,458.895664361,8772,45.0801930428,9.53187897331,4.05311584473e-06,17.9763300506,0,35,1414,199.914285714,66,293.444189646,6997,45.0800509453,10.6533138542,1.90734863281e-06,18.7087998534,64.0,74,2114,213.094594595,66,149883.538874
57,20,352,100.45,66,71.7293707736,2009,45.0568368435,12.6418370071,1.50203704834e-05,20.1718928377,0,16,583,143.8125,66,156.765310257,2301,45.0560321808,16.013060538,0.000254154205322,21.5779761918,64.0,36,583,119.722222222,66,13802.8920635
58,23,2114,290.434782609,66,583.628993772,6680,45.0681240559,10.9184729619,6.91413879395e-06,19.1989697971,0,20,380,108.15,66,82.978294562,2163,45.0679998398,12.6424666329,6.19888305664e-06,20.1804859961,64.0,43,2114,205.651162791,66,189999.613511
59,19,398,102.263157895,66,82.6033642745,1943,45.151843071,13.3438071675,2.00271606445e-05,20.527443534,0,16,583,143.75,66,156.630137585,2300,45.1520421505,16.0126093388,0.000251054763794,21.5909123527,64.0,35,583,121.228571429,66,14875.4168067
60,27,809,165.185185185,66,191.438891041,4460,45.1241221428,9.24537272637,5.96046447754e-06,18.0545173408,0,23,583,139.217391304,66,145.100265184,3202,45.1240320206,10.9263977788,0.000156879425049,19.2114315053,64.0,50,809,153.24,66,29070.1044898
61,29,1368,165.689655172,66,261.144199827,4805,45.071737051,8.58646867956,1.4066696167e-05,17.5334151599,0,23,583,146.739130435,66,143.665083185,3375,45.0719528198,10.9283816381,0.000220060348511,19.1953179446,64.0,52,1368,157.307692308,66,46434.8054299
62,21,398,114.619047619,66,100.917033344,2407,45.0563361645,12.0095516443,2.38418579102e-05,19.8396914833,0,19,583,132.105263158,66,145.646411535,2510,45.0560808182,13.3439884981,0.000221967697144,20.5188294322,64.0,40,583,122.925,66,15091.4557692
63,25,1246,193.24,66,316.980977347,4831,45.096036911,10.0139448742,1.4066696167e-05,18.6029103834,0,20,583,150.1,66,152.4570345,3002,45.0960659981,12.6492602072,0.000219821929932,20.1752235996,64.0,45,1246,174.066666667,66,65312.3818182
64,28,636,124.857142857,66,126.618913304,3496,45.1684188843,8.91228221964,5.96046447754e-06,17.7925484523,0,27,1414,194.703703704,66,289.472439875,5257,45.1680281162,9.25511600421,9.53674316406e-07,18.056070663,64.0,55,1414,159.145454545,66,49603.3858586
65,20,1466,308.35,66,490.930081312,6167,45.1621921062,12.6443671553,1.90734863281e-06,20.1929839401,0,20,273,92.2,66,55.1444037338,1844,45.1639859676,12.6444188921,5.00679016113e-06,20.1971090857,64.0,40,1466,200.275,66,130877.435256
66,27,661,125.592592593,66,142.710912541,3391,45.0586030483,9.25716577126,9.05990600586e-06,18.0385849983,0,24,1414,210.791666667,66,306.367920214,5059,45.0560181141,10.4646626452,1.90734863281e-06,18.8830342948,64.0,51,1414,165.68627451,66,55611.3396078
67,32,1145,184.0625,66,262.112625079,5890,45.1196269989,7.75483609015,1.19209289551e-05,16.8358426439,0,25,583,140.44,66,139.853518607,3511,45.120002985,10.0166998804,0.000128984451294,18.6034490927,64.0,57,1145,164.929824561,66,46891.3878446
68,19,444,124.210526316,66,110.693058574,2360,45.1081469059,13.3498571051,1.4066696167e-05,20.5282258417,0,17,583,132.470588235,66,153.113568001,2252,45.1080040932,15.0186716914,0.000232934951782,21.2369416601,64.0,36,583,128.111111111,66,17036.1587302
69,19,1414,301.368421053,66,494.574026649,5726,45.1678919792,13.3461567163,2.14576721191e-06,20.5392703711,0,19,273,93.5789473684,66,56.3001043905,1778,45.167963028,13.3460588323,0.000189065933228,20.5413903493,64.0,38,1414,197.473684211,66,131624.147937
70,36,648,113.361111111,66,109.295968499,4081,45.0956351757,8.99678239822,2.14576721191e-06,17.4546456486,0,32,1414,219.59375,66,308.605903752,7027,45.0951948166,10.1577699415,1.90734863281e-06,18.2513363589,64.0,68,1414,163.352941176,66,53158.9482002
71,9,1984,295.666666667,66,634.817690365,2661,7.00535297394,0.903182893991,1.31130218506e-05,2.46591059732,0,9,583,171.222222222,66,189.363920651,1541,7.00543189049,0.903694629669,8.10623168945e-06,2.46574768339,64.0,18,1984,233.444444444,66,210618.026144
72,20,1466,308.4,66,490.936098318,6168,45.1639490128,12.6588110045,3.09944152832e-06,20.2061576757,0,20,269,92.0,66,54.4571294448,1840,45.1640100479,12.6588475704,4.76837158203e-06,20.2121807764,64.0,40,1466,200.2,66,130871.34359
73,9,1466,597.333333333,66,635.100779404,5376,0.08025598526,0.0200901031494,1.90734863281e-06,0.0361591797952,0,10,328,113.8,66,99.5119200007,1138,9.89250016212,1.12970211771,3.81469726562e-06,3.286351755,64.0,19,1466,342.842105263,66,245746.807018
74,27,442,107.37037037,66,90.0466324267,2899,90.1861679554,15.5156136201,2.14576721191e-06,24.5104633684,0,28,1414,175.428571429,66,269.736418471,4912,45.1239600182,14.9418081178,5.00679016113e-06,20.7476174831,64.0,55,1414,142.018181818,66,41461.9441077
75,21,1466,299.904761905,66,481.354017825,6298,45.1152260303,12.0214612007,1.90734863281e-06,19.846069382,0,21,381,112.80952381,66,95.0950151415,2369,45.1160159111,12.021803844,4.05311584473e-06,19.8501643094,64.0,42,1466,206.357142857,66,126401.06446
76,24,1466,297.0,66,451.436451303,7128,45.1118860245,10.4481676972,5.00679016113e-06,18.9041155132,0,21,1333,149.095238095,66,276.174384178,3131,45.1120669842,12.015447402,6.19888305664e-06,19.851700701,64.0,45,1466,227.977777778,66,146766.749495
77,16,216,88.3125,66,40.7524539138,1413,45.1196038723,16.0181400776,1.4066696167e-05,21.5861473563,0,17,583,118.647058824,66,129.402444517,2017,45.1199910641,15.0153438151,0.000196218490601,21.2397116641,64.0,33,583,103.939393939,66,9387.99621212
78,24,2114,276.458333333,66,573.251896917,6635,45.0602040291,10.4447194286,1.59740447998e-05,18.8916114406,0,22,1406,195.136363636,66,332.952920375,4293,45.0560729504,11.4394890013,4.05311584473e-06,19.5149599005,64.0,46,2114,237.565217391,66,221380.606763
79,23,1414,375.304347826,66,518.949588967,8632,10.0920410156,5.2761189179,1.90734863281e-05,5.02701241009,0,26,445,93.8846153846,54,85.4724877013,2441,10.0919601917,4.64588908195,5.96046447754e-06,5.00856754989,64.0,49,1414,225.979591837,54,147374.103741
80,3402,4110,1720.94914756,66,803.863181984,5854669,10.1078209877,0.652653617461,1.90734863281e-06,2.45578324163,0,2849,412,77.4850824851,66,61.0098468291,220755,10.1120090485,0.781455926597,3.09944152832e-06,2.65723941628,64.0,6251,4110,971.912334027,66,1023396.28831
81,16,216,88.3125,66,40.7524539138,1413,45.1682770252,16.0147418022,1.50203704834e-05,21.5914361407,0,17,583,118.647058824,66,129.402444517,2017,45.1680588722,15.0138943195,0.000147104263306,21.2432093434,64.0,33,583,103.939393939,66,9387.99621212
82,16,216,88.3125,66,40.7524539138,1413,45.164206028,16.0159577847,1.4066696167e-05,21.5930657592,0,17,583,118.647058824,66,129.402444517,2017,45.16401577,15.0149909407,0.000230073928833,21.2448929163,64.0,33,583,103.939393939,66,9387.99621212
83,32,1027,186.625,66,266.454468664,5972,45.0598549843,7.75586448177,1.59740447998e-05,16.83177371,0,25,583,140.28,66,139.353722591,3507,45.0600039959,10.0180359582,0.000184059143066,18.5984326373,64.0,57,1027,166.298245614,66,48163.391604
84,21,398,98.8095238095,66,79.1199210361,2075,45.0640659332,12.0099704981,1.59740447998e-05,19.8346779134,0,18,583,135.111111111,66,136.939183104,2432,45.0560030937,14.1294349923,0.000249862670898,20.871321332,64.0,39,583,115.564102564,66,12020.0418354
85,19,1414,301.368421053,66,494.574026649,5726,45.1522841454,13.3455316093,1.90734863281e-06,20.5322822906,0,19,273,93.5789473684,66,56.3001043905,1778,45.1519908905,13.3455777301,0.00021505355835,20.5348314251,64.0,38,1414,197.473684211,66,131624.147937
86,35,1192,108.371428571,66,190.812209147,3793,45.0919909477,7.0654068484,1.31130218506e-05,16.2066226508,0,34,1414,729.441176471,66,661.419785612,24801,45.0920488834,7.27953185457,9.53674316406e-07,16.4128317227,64.0,69,1414,414.405797101,66,328338.71526
87,16,216,88.3125,66,40.7524539138,1413,45.1281499863,16.0157908122,6.19888305664e-06,21.5958001657,0,17,583,118.647058824,66,129.402444517,2017,45.1279439926,15.0149866939,0.000162124633789,21.2471977647,64.0,33,583,103.939393939,66,9387.99621212
88,24,2114,276.5,66,497.061626833,6636,45.0761430264,10.4446704802,5.00679016113e-06,18.8953770267,0,22,1406,195.136363636,66,332.952920375,4293,45.0759520531,11.4394291923,4.05311584473e-06,19.5189388006,64.0,46,2114,237.586956522,66,179702.514493
89,24,2114,283.791666667,66,570.749239019,6811,45.0563418865,10.4433861297,1.90734863281e-06,18.8955418006,0,19,626,128.210526316,66,141.690029033,2436,45.0559971333,13.3443568283,5.00679016113e-06,20.5204402508,64.0,43,2114,215.046511628,66,193105.188261
90,19,1466,323.842105263,66,501.057577436,6153,45.1172749996,13.3481333786,1.90734863281e-06,20.5306650649,0,18,328,103.111111111,66,77.785443133,1856,45.1280519962,14.1343185902,3.09944152832e-06,20.8901995754,64.0,37,1466,216.459459459,66,140896.310811
91,16,216,88.3125,66,40.7524539138,1413,45.1038229465,16.0147265275,1.28746032715e-05,21.5860750779,0,17,583,118.647058824,66,129.402444517,2017,45.1040430069,15.0140034258,0.00014591217041,21.2380517528,64.0,33,583,103.939393939,66,9387.99621212
92,25,2415,268.0,66,536.771599472,6700,45.1079370975,10.0095670025,2.14576721191e-06,18.6062391966,0,22,1406,195.136363636,66,332.952920375,4293,45.1080038548,11.4395414761,0.000166893005371,19.5182632881,64.0,47,2415,233.893617021,66,202284.966698
